record_id,parent_bite_id,take,phase,source_valid_frames,travel,rms_velocity,p95_velocity,rms_acceleration,p95_acceleration,rms_jerk,p95_jerk,max_clean_step,success_frames,violations,continuous_frame_percent,branch_changes,travel_edges,velocity_frames,acceleration_frames,jerk_frames,margin_count,margin_min,margin_mean,margin_median,margin_p05,margin_p95,margin_max,margin_rms,margin_below_0.01,margin_below_0.05,margin_below_0.10,jp_sigma_min,jp_sigma_p05,jp_sigma_median,jp_sigma_p95,jp_cond_min,jp_cond_p05,jp_cond_median,jp_cond_p95,jr_sigma_min,jr_sigma_p05,jr_sigma_median,jr_sigma_p95,jr_cond_min,jr_cond_p05,jr_cond_median,jr_cond_p95,strategy,row_scope,comparison,strategy_a,strategy_b,pair_common_success_frames,pair_clean_frames,pair_clean_intervals,pair_travel_edges,pair_velocity_frames,pair_acceleration_frames,pair_jerk_frames,StrongLocal_travel,StrongLocal_rms_velocity,StrongLocal_rms_acceleration,StrongLocal_rms_jerk,StrongLocal_min_margin,StrongLocal_min_jp_sigma,StrongLocal_min_jr_sigma,B0_travel,B0_rms_velocity,B0_rms_acceleration,B0_rms_jerk,B0_min_margin,B0_min_jp_sigma,B0_min_jr_sigma,triple_common_success_frames,a_psi_mae_to_humangt,a_q_mean_to_humangt,a_q_rms_to_humangt,a_q_p95_to_humangt,a_q_joint1_mae_to_humangt,a_q_joint2_mae_to_humangt,a_q_joint3_mae_to_humangt,a_q_joint4_mae_to_humangt,a_q_joint5_mae_to_humangt,a_q_joint6_mae_to_humangt,a_q_joint7_mae_to_humangt,a_elbow_mean_to_humangt,a_plane_mean_to_humangt,a_plane_p95_to_humangt,b_psi_mae_to_humangt,b_q_mean_to_humangt,b_q_rms_to_humangt,b_q_p95_to_humangt,b_q_joint1_mae_to_humangt,b_q_joint2_mae_to_humangt,b_q_joint3_mae_to_humangt,b_q_joint4_mae_to_humangt,b_q_joint5_mae_to_humangt,b_q_joint6_mae_to_humangt,b_q_joint7_mae_to_humangt,b_elbow_mean_to_humangt,b_plane_mean_to_humangt,b_plane_p95_to_humangt,a_violations,b_violations,B2_travel,B2_rms_velocity,B2_rms_acceleration,B2_rms_jerk,B2_min_margin,B2_min_jp_sigma,B2_min_jr_sigma,B3_travel,B3_rms_velocity,B3_rms_acceleration,B3_rms_jerk,B3_min_margin,B3_min_jp_sigma,B3_min_jr_sigma,H_star_travel,H_star_rms_velocity,H_star_rms_acceleration,H_star_rms_jerk,H_star_min_margin,H_star_min_jp_sigma,H_star_min_jr_sigma,RobotSmooth_travel,RobotSmooth_rms_velocity,RobotSmooth_rms_acceleration,RobotSmooth_rms_jerk,RobotSmooth_min_margin,RobotSmooth_min_jp_sigma,RobotSmooth_min_jr_sigma,HumanGT_travel,HumanGT_rms_velocity,HumanGT_rms_acceleration,HumanGT_rms_jerk,HumanGT_min_margin,HumanGT_min_jp_sigma,HumanGT_min_jr_sigma,a_travel,b_travel,difference_travel_a_minus_b,a_rms_velocity,b_rms_velocity,difference_rms_velocity_a_minus_b,a_rms_acceleration,b_rms_acceleration,difference_rms_acceleration_a_minus_b,a_rms_jerk,b_rms_jerk,difference_rms_jerk_a_minus_b,a_min_margin,b_min_margin,difference_min_margin_a_minus_b,a_min_jp_sigma,b_min_jp_sigma,difference_min_jp_sigma_a_minus_b,a_min_jr_sigma,b_min_jr_sigma,difference_min_jr_sigma_a_minus_b,difference_violations_a_minus_b,difference_psi_mae_a_minus_b,difference_q_mean_a_minus_b,difference_q_rms_a_minus_b,difference_q_p95_a_minus_b,difference_q_joint1_mae_a_minus_b,difference_q_joint2_mae_a_minus_b,difference_q_joint3_mae_a_minus_b,difference_q_joint4_mae_a_minus_b,difference_q_joint5_mae_a_minus_b,difference_q_joint6_mae_a_minus_b,difference_q_joint7_mae_a_minus_b,difference_elbow_mean_a_minus_b,difference_plane_mean_a_minus_b,difference_plane_p95_a_minus_b
trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,102,5.492951742887401,0.9642556588975495,1.8002587842514899,25.853366010424107,54.26572229311724,3794.847804559056,7931.3675072976,0.025245133349815596,102.0,0.0,100.0,0.0,101.0,101.0,100.0,99.0,102.0,0.3259060518722805,0.6392854250083181,0.6315924974340246,0.35654133568418883,0.9071041577410737,0.946258669551618,0.6617116667668617,0.0,0.0,0.0,0.19485693939522028,0.20241302282169782,0.28208098790848135,0.297733623982899,2.1680264745114233,2.1711288283456733,2.36587884274072,4.232770874414393,1.2205253148414479,1.2313719587196492,1.3138323486792731,1.3667573446636008,1.2665512844844404,1.2670706683472925,1.3162390781814326,1.4460929909157336,B2,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,102,5.675147655532886,0.9892709031250714,1.858375546408227,37.009967700021726,76.15858619646787,6197.635192439236,12692.782508808103,0.02526041638092824,102.0,0.0,100.0,0.0,101.0,101.0,100.0,99.0,102.0,0.3259060518722805,0.6509512703348534,0.6399556136367668,0.3566407278936223,0.9345747808417019,0.967552055390426,0.6757156755969188,0.0,0.0,0.0,0.19485693939522028,0.20243464477358508,0.282164386586203,0.29977022581591045,2.167644349023128,2.1707305035254554,2.364652498114668,4.2324524982544975,1.2205253148414479,1.2312293061583064,1.3047899587000096,1.3676216340143588,1.266017454037829,1.2665715904337038,1.3252568635662314,1.4462441286098375,B3,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,102,5.88817838705037,1.0212166883145506,1.888300538970165,50.050756100800825,111.61531727374084,8672.381015031331,18255.218258791305,0.02520982399400218,102.0,0.0,100.0,0.0,101.0,101.0,100.0,99.0,102.0,0.3259060518722805,0.6769583962585032,0.6712819176662945,0.36001400612725776,0.9624345910005949,0.9948274578472107,0.70300779686084,0.0,0.0,0.0,0.19485693939522028,0.20317218687241578,0.28510449866620463,0.3018608940628849,2.16675159650268,2.169609981510534,2.355463888805695,4.221634184027812,1.2198435794307692,1.2262933826473035,1.2891379637651226,1.3566903539035955,1.2730376426188872,1.274691381911797,1.3406862576418164,1.4514858090867204,StrongLocal,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,102,6.030453426301122,1.0430632474698915,1.8994133447312824,67.84987632185721,160.52810909447524,11948.160651306705,26319.37897514628,0.03133848093719216,102.0,0.0,100.0,0.0,101.0,101.0,100.0,99.0,102.0,0.3259060518722805,0.6790878389864423,0.6780407575846237,0.35753960331562207,0.9607609218459957,0.99892139824704,0.7048549046137613,0.0,0.0,0.0,0.19485693939522028,0.20263030647840918,0.2857004704595473,0.3018746386654194,2.1667946307317605,2.169591341019407,2.3551688372787924,4.229577409113303,1.2205253148414479,1.229933447070646,1.2961714846431387,1.3502539429067337,1.2779447963264983,1.2796590664693686,1.334766140960491,1.4476175248727383,H_star,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,102,6.08850117770282,1.0410376179587453,1.880774237373906,31.14716945372899,63.63509742077421,4771.475009978823,10373.699540146923,0.025245494579980488,102.0,0.0,100.0,0.0,101.0,101.0,100.0,99.0,102.0,0.3259060518722805,0.6600705989826791,0.6529418810264378,0.3593628448527899,0.9524994349845125,0.9863954233869379,0.6869871254724659,0.0,0.0,0.0,0.19485693939522028,0.20302915357463178,0.2817849226789314,0.300760067016465,2.1671953243100446,2.170303271037524,2.371648174869573,4.223727380757038,1.2205253148414479,1.2272615347084597,1.287324986268204,1.3734837219003257,1.2613711205950429,1.2619544246852923,1.3409833793254657,1.4504555570097626,HumanGT,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_001_withdrawal,trial_0012_bite_001,trial_0012,withdrawal,102,5.704500615776263,0.9990395018556798,1.8371809421723444,25.459222716591395,55.34409536270978,3731.3569491004105,7813.179723657062,0.025214909535880455,102.0,0.0,100.0,0.0,101.0,101.0,100.0,99.0,102.0,0.3259060518722805,0.5620249348224442,0.5330967784218736,0.3498475412712484,0.8519610171328411,0.8871316571335051,0.585414226908662,0.0,0.0,0.0,0.19485693939522028,0.20231716950575268,0.27258744142805813,0.29154658158761226,2.1697508738007656,2.17269485409362,2.408350398428818,4.234181153605615,1.2205253148414479,1.232002764558463,1.3366315026176028,1.3939826652371243,1.245538528472244,1.2463140476844374,1.2912294486100664,1.445425203109699,RobotSmooth,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_002_transfer,trial_0012_bite_002,trial_0012,transfer,188,7.064236507784457,0.6839134025031336,1.4198155173360227,42.10993039338681,81.45923395040003,7082.590059090512,14220.112786680016,0.03316420041446877,188.0,0.0,100.0,0.0,187.0,187.0,186.0,185.0,188.0,0.15074582313179175,0.54347284320724,0.5894312100048743,0.15770884303505966,0.8265031424532641,0.8426483526030826,0.5882562080819271,0.0,0.0,0.0,0.16618248258648882,0.16771371906725893,0.2718360501926018,0.3009188589800336,2.1537777390190813,2.161370244600452,2.6076570014078895,5.254932696208331,1.1116008419314933,1.1207293631592556,1.291524880987792,1.339293619120889,1.2916032103313964,1.2941205961613973,1.3363506022401548,1.5760105278864533,B0,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_002_transfer,trial_0012_bite_002,trial_0012,transfer,188,7.346686143296926,0.6965608263026132,1.415539938829418,38.34182910601349,74.77677750555291,6418.718824181732,13121.353794577626,0.03233048420488416,188.0,0.0,100.0,0.0,187.0,187.0,186.0,185.0,188.0,0.15337494802010365,0.5546672061610706,0.6001175571640633,0.16059978114647255,0.8468933699099411,0.866489353859599,0.6008502469499478,0.0,0.0,0.0,0.17181627430724383,0.17291308690551416,0.27348780558050256,0.30222615653171014,2.15107224963713,2.158020520512311,2.599302280956655,5.160339743195142,1.07660457548562,1.0837051483650595,1.281141046309603,1.3379294028444622,1.291695211636131,1.2952183523378877,1.3465927938842497,1.6071541034085184,B1,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_002_transfer,trial_0012_bite_002,trial_0012,transfer,188,10.626617104839966,2.211619682917694,1.910506490999719,191.18657410564578,121.06711456422819,27211.095922560955,18866.3704443499,0.29372321702715176,188.0,2.0,98.93617021276596,3.0,185.0,185.0,182.0,179.0,188.0,0.0011552091871527281,0.49610832066869226,0.5524616644282184,0.03338644260971293,0.7629862884853645,0.7831552844907552,0.5458243484970251,0.010638297872340425,0.06914893617021277,0.06914893617021277,0.14827588984458295,0.1530682562028292,0.267371442931547,0.2966130514372969,2.163072147404614,2.1716838810362367,2.6544915605202943,5.737317897208532,1.095546136158373,1.1048817034472744,1.3209704179164197,1.3438409740086976,1.2863987307321652,1.2881523536496102,1.30932946115546,1.56738843939399,B2,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trial_0012_bite_002_transfer,trial_0012_bite_002,trial_0012,transfer,188,10.109402263288862,1.7183610904498277,1.8375027855309314,155.12268084607678,133.6000656065079,24454.750811485384,22242.273550644502,0.18857274291057236,188.0,2.0,98.93617021276596,3.0,185.0,185.0,182.0,179.0,188.0,0.0012046332676467486,0.4902882597217685,0.537316742654626,0.03326250980221594,0.7600062202727367,0.7786096105084894,0.5394950032328888,0.010638297872340425,0.06914893617021277,0.06914893617021277,0.1484896300048718,0.1532321888942941,0.26641109510995437,0.2957024631612437,2.165702582141387,2.174136846356876,2.659245191323195,5.739692531334525,1.095628477903424,1.1043934153884634,1.324218384839717,1.3490850288851692,1.284014023223111,1.2850136755526202,1.3059393254023017,1.567790911232379,B3,single_strategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
